target,protocol,feature
capacity_vol,P1,fw_parse_ok
capacity_vol,P1,fw_n_elements
capacity_vol,P1,fw_n_atoms
capacity_vol,P1,fw_frac_Li
capacity_vol,P1,fw_frac_Na
capacity_vol,P1,fw_frac_K
capacity_vol,P1,fw_frac_O
capacity_vol,P1,fw_frac_F
capacity_vol,P1,fw_frac_P
capacity_vol,P1,fw_frac_S
capacity_vol,P1,fw_frac_Si
capacity_vol,P1,fw_frac_C
capacity_vol,P1,fw_frac_N
capacity_vol,P1,fw_frac_B
capacity_vol,P1,fw_frac_Cl
capacity_vol,P1,fw_frac_Br
capacity_vol,P1,fw_frac_I
capacity_vol,P1,fw_frac_Mn
capacity_vol,P1,fw_frac_Fe
capacity_vol,P1,fw_frac_Co
capacity_vol,P1,fw_frac_Ni
capacity_vol,P1,fw_frac_Cu
capacity_vol,P1,fw_frac_V
capacity_vol,P1,fw_frac_Ti
capacity_vol,P1,fw_frac_Cr
capacity_vol,P1,fw_frac_Al
capacity_vol,P1,fw_frac_Mg
capacity_vol,P1,fw_frac_Ca
capacity_vol,P1,fw_frac_Zn
capacity_vol,P1,fw_frac_Ag
capacity_vol,P1,fw_frac_As
capacity_vol,P1,fw_Z_mean
capacity_vol,P1,fw_Z_min
capacity_vol,P1,fw_Z_max
capacity_vol,P1,fw_Z_range
capacity_vol,P1,fw_Z_std
capacity_vol,P1,fw_atomic_mass_mean
capacity_vol,P1,fw_atomic_mass_min
capacity_vol,P1,fw_atomic_mass_max
capacity_vol,P1,fw_atomic_mass_range
capacity_vol,P1,fw_atomic_mass_std
capacity_vol,P1,fw_X_mean
capacity_vol,P1,fw_X_min
capacity_vol,P1,fw_X_max
capacity_vol,P1,fw_X_range
capacity_vol,P1,fw_X_std
capacity_vol,P1,fw_row_mean
capacity_vol,P1,fw_row_min
capacity_vol,P1,fw_row_max
capacity_vol,P1,fw_row_range
capacity_vol,P1,fw_row_std
capacity_vol,P1,fw_group_mean
capacity_vol,P1,fw_group_min
capacity_vol,P1,fw_group_max
capacity_vol,P1,fw_group_range
capacity_vol,P1,fw_group_std
capacity_vol,P1,fw_has_O
capacity_vol,P1,fw_has_F
capacity_vol,P1,fw_has_P
capacity_vol,P1,fw_has_S
capacity_vol,P1,fw_has_Si
capacity_vol,P1,fw_has_C
capacity_vol,P1,fw_has_N
capacity_vol,P1,fw_has_Cl
capacity_vol,P1,fw_has_Br
capacity_vol,P1,fw_has_I
capacity_vol,P1,fw_n_transition_metals
capacity_vol,P1,fw_frac_transition_metals
capacity_vol,P1,wi_Z
capacity_vol,P1,wi_atomic_mass
capacity_vol,P1,wi_X
capacity_vol,P1,wi_row
capacity_vol,P1,wi_group
